fuel_type_cleaned,make_id,transmission_cleaned,number_of_speed,model_cleaned,model,id_model,code_model,version,engine,id_version,msrp_incl_tax,brand,country,date_extraction,trim,cluster_label,unique_engines,msrp_max,msrp_min,date_min,date_max,umap_dim1,umap_dim2,hp,kilowatts,wheel_drive,liter,seats,closest_cluster,similarity_score,llm_match,explanation,mean_price_per_cluster,price_similarity_score,is_match,closest_version,similarity_score_version,unified_id,num_versions,closest_id_version,closest_version_name,similarity_score_percent,num_versions_calculate_similarity_score_percentages,llm_match_version,explanation_version,num_versions_matching_validation_version,expert_validation,stage,msrp_incl_tax_min_match,msrp_incl_tax_max_match,msrp_incl_tax_min_match,msrp_incl_tax_max_match,num_versions_matching_df_final,num_versions_cluster_label_df,num_versions_number_of_clusters_f
ice_lpg,sww5k7615cc134,manual,0,bayon,nuova bayon,4f75aada913371f499c2d355fdaf64e1f9c478c4d41a13fa27e9a1f302321331,italy|hyundai|nuova-bayon,bayon xtech 1.2 gpl manuale 2wd,1.2 gpl manuale 2wd,153daff13b39d93963f385c89e1a0d1b6f11601da9fda46f3148ff7205d3157b,20300.0,hyundai,italy,2022-07-07 00:00:00+00:00,xtech,27,"['1.2 gpl', '1.2 gpl manuale', '1.2 gpl manuale 2wd']",21100.0,20300.0,2022-07-07 00:00:00+00:00,2024-05-24 00:00:00+00:00,-7.197812,-5.4225016,,,2,1.2,,73,0.12953514770928817,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical. The engine and version are nearly identical, with the first dataset adding ""2wd"" and ""nuova"" in some instances, which likely refers to the drivetrain and a newer model year respectively.  These minor differences do not signify distinct versions given the other matching attributes.",20888.235294117647,0.915657561250352,TRUE,300,0.6463583866345138,153daff13b39d93963f385c89e1a0d1b6f11601da9fda46f3148ff7205d3157b_dbc83aa0744807bab6f870ceca650434971d058a7286fd8a49e014e9722d72ea,3,dbc83aa0744807bab6f870ceca650434971d058a7286fd8a49e014e9722d72ea,nuova bayon xtech 1.2 gpl manuale 2wd 5 seats,64.63583866345138,3,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical. The engine and version are nearly identical, with the first dataset adding ""2wd"" and ""nuova"" in some instances, which likely refers to the drivetrain and a newer model year respectively.  These minor differences do not signify distinct versions given the other matching attributes.",3,reviewed, llm approval,20100.0,22650.0,20100.0,22650.0,3,3,3
ice_lpg,sww5k7615cc067,manual,0,bayon,nuova bayon,4f75aada913371f499c2d355fdaf64e1f9c478c4d41a13fa27e9a1f302321331,italy|hyundai|nuova-bayon,bayon xtech 1.2 gpl manuale,1.2 gpl,39d0d9f5c8ec8206ab740bfa067997a33b2125f2c2ea74d42773204ea5dc4c1e,20100.0,hyundai,italy,2022-06-09 00:00:00+00:00,xtech,73,['1.2 gpl'],20300.0,20100.0,2022-06-09 00:00:00+00:00,2022-12-23 00:00:00+00:00,-6.5011773,-12.318904,,,,1.2,,27,0.08276877027707359,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical across all provided data.  The engine and version names have minor variations (e.g., inclusion of ""2wd"" and ""nuova""), but these point to the same engine and trim level.  The differences likely reflect a newer model year or more specific drivetrain designation within the same version. The msrp difference is negligible and within the same range.",20269.23076923077,0.9694608773300591,TRUE,27,0.6980446932947706,153daff13b39d93963f385c89e1a0d1b6f11601da9fda46f3148ff7205d3157b_dbc83aa0744807bab6f870ceca650434971d058a7286fd8a49e014e9722d72ea,3,153daff13b39d93963f385c89e1a0d1b6f11601da9fda46f3148ff7205d3157b,bayon xtech 1.2 gpl manuale 2wd,69.80446932947706,3,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical across both versions. The engine and version names have minor variations (e.g., inclusion of ""2wd"" and ""nuova""), but these point to the same engine and trim level. The differences likely reflect a newer model year or more specific drivetrain designation within the same version.",3,reviewed, llm approval,20100.0,22650.0,20100.0,22650.0,3,3,3
ice_lpg,sww5k7615cc261,manual,0,bayon,nuova bayon,4f75aada913371f499c2d355fdaf64e1f9c478c4d41a13fa27e9a1f302321331,italy|hyundai|nuova-bayon,nuova bayon xtech 1.2 gpl manuale 2wd 5 seats,1.2 gpl manuale 2wd 5 seats,dbc83aa0744807bab6f870ceca650434971d058a7286fd8a49e014e9722d72ea,22650.0,hyundai,italy,2024-08-29 00:00:00+00:00,xtech,300,"['1.2 gpl manuale', '1.2 gpl manuale 2wd 5 seats']",22650.0,22650.0,2024-08-29 00:00:00+00:00,2024-11-28 00:00:00+00:00,-2.0862777,22.466312,,,2,1.2,5.0,27,0.036721452714875986,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical.  The engines are practically the same, differing only by the inclusion of ""5 seats"" and ""2wd"" which are implied and likely omitted for brevity in the second version.  The versions also only differ by ""nuova"" and the more descriptive engine name in the first version. These minor differences do not signify distinct versions given the high degree of overlap in key attributes.",22650.0,0.9222178937800285,TRUE,27,0.5930989474643451,153daff13b39d93963f385c89e1a0d1b6f11601da9fda46f3148ff7205d3157b_dbc83aa0744807bab6f870ceca650434971d058a7286fd8a49e014e9722d72ea,3,153daff13b39d93963f385c89e1a0d1b6f11601da9fda46f3148ff7205d3157b,bayon xtech 1.2 gpl manuale 2wd,59.30989474643451,3,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical. The engines are practically the same, differing only by the inclusion of ""5 seats"" and ""2wd"" which are implied and likely omitted for brevity in the second version.  The versions also only differ by ""nuova"" and the more descriptive engine name in the first version. These minor differences do not signify distinct versions given the high degree of overlap in key attributes.",3,reviewed, llm approval,20100.0,22650.0,20100.0,22650.0,3,3,3
mhev_gasoline,1ew5k5g17hh996,manual,0,kona,nuova kona,c976e46c402d6708f2aff4c95afcfa1a09e43fac3f4fe811757682bd49f945e4,italy|hyundai|nuova-kona,nuova kona xclass 1.0 t-gdi 48v mt 2wd hybrid (benzina) manuale 5 seats,1.0 t-gdi 48v mt 2wd hybrid 48v (benzina) manuale 5 seats,15c79feba743803a5865448bdbb75e57c6b90c621630ae5dc532999b5278b42a,32800.0,hyundai,italy,2024-10-10 00:00:00+00:00,xclass,28,['1.0 t-gdi 48v mt 2wd hybrid 48v (benzina) manuale 5 seats'],32800.0,32800.0,2024-10-10 00:00:00+00:00,2024-11-28 00:00:00+00:00,13.239937,17.686754,,,2,1.0,5.0,140,0.6363215979341809,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical. The engines are practically the same, with the first set of versions specifying 5 seats in the engine description, which is a minor detail and likely redundant given the 'seats' column.  The versions are also nearly identical, with a slight variation in wording (inclusion of ""5 seats"").  Given the strong agreement on key features and the negligible differences, these versions are considered a good match.",32800.0,1.0,TRUE,140,0.7123331839698678,15c79feba743803a5865448bdbb75e57c6b90c621630ae5dc532999b5278b42a_6ff2b7f8cba0127a0fce8bc81556e8c265d6dd6d09c3d868c654133d428afc8f,2,6ff2b7f8cba0127a0fce8bc81556e8c265d6dd6d09c3d868c654133d428afc8f,nuova kona xclass 1.0 t-gdi 48v mt 2wd hybrid (benzina) manuale,71.23331839698677,2,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical. The engines are practically the same, with the first set of versions specifying 5 seats in the engine description, which is a minor detail and likely redundant given the 'seats' column.  The versions are also nearly identical, with a slight variation in wording (inclusion of ""5 seats"").  Given the strong agreement on key features and the negligible differences, these versions are considered a good match.",2,reviewed, llm approval,32800.0,32800.0,32800.0,32800.0,2,2,2
mhev_gasoline,1ew5k5g17hh528,manual,0,kona,nuova kona,c976e46c402d6708f2aff4c95afcfa1a09e43fac3f4fe811757682bd49f945e4,italy|hyundai|nuova-kona,nuova kona xclass 1.0 t-gdi 48v mt 2wd hybrid (benzina) manuale,1.0 t-gdi 48v mt 2wd hybrid 48v (benzina) manuale,6ff2b7f8cba0127a0fce8bc81556e8c265d6dd6d09c3d868c654133d428afc8f,32800.0,hyundai,italy,2023-07-13 00:00:00+00:00,xclass,140,"['1.0 t-gdi 48v mt 2wd', '1.0 t-gdi 48v mt 2wd hybrid 48v (benzina) manuale']",32800.0,32800.0,2023-07-13 00:00:00+00:00,2023-11-23 00:00:00+00:00,12.764948,17.823168,,,2,1.0,,28,0.6845449954964434,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical. The engines are practically the same, with the second version adding ""5 seats"" which is redundant information. The versions also only differ by the ""5 seats"" addition.  The key differentiating factor is the presence of MSRP in the first version and its absence in the second.  However, given the strong match on all other key attributes, it's highly likely these represent the same car version with a data gap in the second entry. Therefore, they are considered a good match.",32800.0,1.0,TRUE,28,0.7160368876735714,15c79feba743803a5865448bdbb75e57c6b90c621630ae5dc532999b5278b42a_6ff2b7f8cba0127a0fce8bc81556e8c265d6dd6d09c3d868c654133d428afc8f,2,15c79feba743803a5865448bdbb75e57c6b90c621630ae5dc532999b5278b42a,nuova kona xclass 1.0 t-gdi 48v mt 2wd hybrid (benzina) manuale 5 seats,71.60368876735714,2,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical. The engines are practically the same, with the second version adding ""5 seats"" which is redundant information. The versions also only differ by the ""5 seats"" addition.  Therefore, they are considered a good match.",2,reviewed, llm approval,32800.0,32800.0,32800.0,32800.0,2,2,2
mhev_gasoline,gtw5d5g1uhh24g,auto,0,tucson,nuova tucson,6edd64f9178a993e7c4a8e5f10ee347ee889c0e7733debae13975e7937602b68,italy|hyundai|nuova-tucson,nuova tucson exellence 1.6 t-gdi 160cv 48v dct hybrid (benzina) automatico 2wd 5 seats,1.6 t-gdi 160cv 48v dct hybrid 48v (benzina) automatica 2wd 5 seats,1660f31cd8c1de0f235871a6839e50f7c8da8d21a0c4d870cc42a3e696605df7,39650.0,hyundai,italy,2024-08-02 00:00:00+00:00,exellence,29,"['1.6 t-gdi 160cv 48v dct hybrid 48v (benzina) automatica', '1.6 t-gdi 160cv 48v dct hybrid 48v (benzina) automatica 2wd 5 seats']",39650.0,39650.0,2024-08-02 00:00:00+00:00,2024-11-28 00:00:00+00:00,11.6503725,5.0340166,160.0,,2,1.6,5.0,236,0.1256568207763349,Yes,"Despite a minor horsepower difference (160 vs 150, within the 4hp threshold), key features like fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical.  The versions and engines are also very similar, suggesting a likely match with a minor model year or regional variation accounting for the hp difference. The first two records also appear to be duplicates with different model names ('nuova tucson' vs 'tucson').",39650.0,-1.0,TRUE,NO VALID CLUSTER,-1.0,1660f31cd8c1de0f235871a6839e50f7c8da8d21a0c4d870cc42a3e696605df7,1,,,-100.0,1,,,1,reviewed, llm approval,39650.0,39650.0,39650.0,39650.0,1,1,1
ice_gasoline,sww5k7615cc004,manual,0,bayon,nuova bayon,4f75aada913371f499c2d355fdaf64e1f9c478c4d41a13fa27e9a1f302321331,italy|hyundai|nuova-bayon,nuova bayon nuova xtech 1.2 mpi 79cv benzina manuale 2wd 5 seats,1.2 mpi 79cv benzina manuale 2wd 5 seats,16db3770af16304b37e62794eb8465360c26326c059bf5991556f81daa65a3bc,21150.0,hyundai,italy,2024-07-25 00:00:00+00:00,nuova xtech,30,['1.2 mpi 79cv benzina manuale 2wd 5 seats'],21150.0,21150.0,2024-07-25 00:00:00+00:00,2024-07-25 00:00:00+00:00,1.5028495,-16.005146,79.0,,2,1.2,5.0,NO,No valid cluster found (trim mismatch; fuel mismatch),,,21150.0,-1.0,NEW VERSION,NO VALID CLUSTER,-1.0,16db3770af16304b37e62794eb8465360c26326c059bf5991556f81daa65a3bc,1,,,-100.0,1,,,1,reviewed,,21150.0,21150.0,21150.0,21150.0,1,1,1
mhev_gasoline,sws6k5g1u44372,auto,0,i20,i20,bb4ef382108a7251ff40e6d5976f225010162b22a161da0c34dbe67e00c56d4d,italy|hyundai|i20,i20 n line 1.0 t-gdi 120cv 48v dct hybrid (benzina) automatico,1.0 t-gdi 120cv 48v dct,17169adde2ede87ec7e17852604368e4fd763e6ceced0cdaac5b6d1ef5c2b573,26600.0,hyundai,italy,2023-05-25 00:00:00+00:00,n line,31,['1.0 t-gdi 120cv 48v dct'],26600.0,26600.0,2023-05-25 00:00:00+00:00,2023-05-25 00:00:00+00:00,1.5010769,-16.005817,120.0,,,1.0,,159,0.09913786333478682,Yes,"Both versions share the same key features: fuel_type_cleaned ('mhev_gasoline'), transmission_cleaned ('auto'), model_cleaned ('i20'), engine ('1.0 t-gdi 120cv 48v dct'), and trim ('n line').  The model name differs slightly ('i20' vs 'nuova i20'), but 'nuova' simply means 'new' in Italian and likely refers to a model year refresh rather than a distinct model.  The minor difference in the model name is not significant enough to consider these different versions, especially given the identical core specifications. The second version has several missing fields, but the crucial matching fields are present and identical.",26600.0,0.9191729323308271,TRUE,159,0.6680628533616868,17169adde2ede87ec7e17852604368e4fd763e6ceced0cdaac5b6d1ef5c2b573_7d678b5cb03343edc09762883eb535ad943f0c41bff43d3418e48228954c18e5,2,7d678b5cb03343edc09762883eb535ad943f0c41bff43d3418e48228954c18e5,i20 n line 1.0 t-gdi 120cv 48v dct hybrid (benzina) automatico,66.80628533616868,2,Yes,"The versions are essentially the same. Key features like fuel_type_cleaned ('mhev_gasoline'), transmission_cleaned ('auto'), model_cleaned ('i20'), engine ('1.0 t-gdi 120cv 48v dct'), and trim ('n line') are identical. The slight model name variation ('nuova i20' vs. 'i20') is insignificant, likely indicating a model year update rather than a distinct version.  The missing data in the second version doesn't affect the core matching criteria.",2,reviewed, llm approval,23900.0,26600.0,23900.0,26600.0,2,2,2
mhev_gasoline,sws6k5g1u44366,auto,0,i20,nuova i20,f2b2cdf71c4764c22b26f6a51531c1a26f84132473db9642525b2945ac72fc4b,italy|hyundai|nuova-i20,i20 n line 1.0 t-gdi 120cv 48v dct hybrid (benzina) automatico,1.0 t-gdi 120cv 48v dct,7d678b5cb03343edc09762883eb535ad943f0c41bff43d3418e48228954c18e5,23900.0,hyundai,italy,2022-06-09 00:00:00+00:00,n line,159,['1.0 t-gdi 120cv 48v dct'],25050.0,23900.0,2022-06-09 00:00:00+00:00,2023-08-24 00:00:00+00:00,9.673236,-1.2917087,120.0,,,1.0,,31,0.056084015589605844,Yes,"The versions are essentially the same. Key features like fuel_type_cleaned ('mhev_gasoline'), transmission_cleaned ('auto'), model_cleaned ('i20'), engine ('1.0 t-gdi 120cv 48v dct'), and trim ('n line') are identical. The slight model name variation ('nuova i20' vs. 'i20') is insignificant, likely indicating a model year update rather than a distinct version.  The missing data in the second version doesn't affect the core matching criteria.",24450.0,0.9120654396728016,TRUE,31,0.5989085642647113,17169adde2ede87ec7e17852604368e4fd763e6ceced0cdaac5b6d1ef5c2b573_7d678b5cb03343edc09762883eb535ad943f0c41bff43d3418e48228954c18e5,2,17169adde2ede87ec7e17852604368e4fd763e6ceced0cdaac5b6d1ef5c2b573,i20 n line 1.0 t-gdi 120cv 48v dct hybrid (benzina) automatico,59.89085642647113,2,Yes,"Both versions have identical key features: fuel_type_cleaned ('mhev_gasoline'), transmission_cleaned ('auto'), model_cleaned ('i20'), engine ('1.0 t-gdi 120cv 48v dct'), and trim ('n line'). The model name differs slightly ('i20' vs 'nuova i20'), but 'nuova' simply means 'new' in Italian and likely refers to a model year refresh rather than a distinct model. The minor difference in the model name is not significant enough to consider these different versions, especially given the identical core specifications.",2,reviewed, llm approval,23900.0,26600.0,23900.0,26600.0,2,2,2
ice_gasoline,gqs6k2615hh584,manual,0,i10,i10,682b158d317e1df582bd311abc19a2b66eadd6a8bfba5eae86253f3803e5f6f6,italy|hyundai|i10,i10prime + deluxe1.0 mpi 5 mt 2wd,1.0 mpi 5 mt 2wd,172034ceb8c0857901b1c699806534068a5e6c1ac8cd8c001dfaf7f897509525,19800.0,hyundai,italy,2022-08-04 00:00:00+00:00,prime + deluxe,32,['1.0 mpi 5 mt 2wd'],19800.0,19800.0,2022-08-04 00:00:00+00:00,2022-09-22 00:00:00+00:00,18.574484,4.243389,,,2,1.0,,NO,No valid cluster found (trim mismatch; model mismatch; transmission mismatch),,,19800.0,-1.0,NEW VERSION,NO VALID CLUSTER,-1.0,172034ceb8c0857901b1c699806534068a5e6c1ac8cd8c001dfaf7f897509525,1,,,-100.0,1,,,1,reviewed,,19800.0,19800.0,19800.0,19800.0,1,1,1
mhev_gasoline,g4t1k5g17gg4dm,manual,0,i30 fastback,nuova i30 fastback,8d82a242de5f417037a2a296a3130d65420f993d6a70d2e2ef3e11c6b5b6a4f7,italy|hyundai|nuova-i30-fastback,nuova i30 fastbackn line1.0 t-gdi 120cv 48v,1.0 t-gdi 120cv 48v,175aa769ae26e686bc124eaec2ec85f2b0a8cf8a89691308f96daffab80087d3,29450.0,hyundai,italy,2022-06-09 00:00:00+00:00,n line,33,['1.0 t-gdi 120cv 48v'],29450.0,29450.0,2022-06-09 00:00:00+00:00,2022-09-15 00:00:00+00:00,17.591738,11.496974,120.0,,,1.0,,87,0.05765613651963839,No,"Although the model, trim, and fuel type are the same, the versions have different engines (1.0 T-GDI 120cv 48v vs 1.5 T-GDI 159cv 48v) resulting in a significant horsepower difference.  This difference goes beyond the threshold of 4hp, making them distinct versions.",29450.0,-1.0,NOT SURE,NO VALID CLUSTER,-1.0,175aa769ae26e686bc124eaec2ec85f2b0a8cf8a89691308f96daffab80087d3,1,,,-100.0,1,,,1,reviewed, llm disapproval,29450.0,29450.0,29450.0,29450.0,1,1,1
mhev_diesel,gtw51jc57gg0io,manual,0,tucson,nuova tucson,6edd64f9178a993e7c4a8e5f10ee347ee889c0e7733debae13975e7937602b68,italy|hyundai|nuova-tucson,nuova tucsonxtech1.6 crdi 136cv 48v imt,1.6 crdi 136cv 48v imt,17b2afdf56f8f28fbda18a5d3ce916c1859e6735ab56f9b6fac22cc0adac494b,33400.0,hyundai,italy,2022-06-09 00:00:00+00:00,xtech,34,['1.6 crdi 136cv 48v imt'],33700.0,33400.0,2022-06-09 00:00:00+00:00,2022-09-08 00:00:00+00:00,-4.0627503,-10.930533,136.0,,,1.6,,289,0.05883997186037749,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical. The engines are practically the same, with minor variations in description. The versions also describe the same car, with the second version providing additional detail about the hybrid system (48v) and drivetrain (2wd).  The horsepower difference is within the acceptable range (136 vs. null, where null is treated as equivalent for comparison purposes in this scenario).  The minor naming discrepancies in the 'model' and 'version' fields do not signify a different car version, but rather slight variations in how the same version is described.",33607.692307692305,0.9827986652371371,TRUE,289,0.63738316535615,17b2afdf56f8f28fbda18a5d3ce916c1859e6735ab56f9b6fac22cc0adac494b_d3e7d1126f0a87f214cd5376f6743d80cd999738f9d888f221601bb2c3982c7c,2,d3e7d1126f0a87f214cd5376f6743d80cd999738f9d888f221601bb2c3982c7c,tucson xtech 1.6 crdi 136cv 48v imt hybrid (diesel) manuale 2wd,63.738316535615006,2,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical. The engines are practically the same, with minor variations in description. The versions also describe the same car, with the second version providing less detail. The horsepower difference is within the acceptable range (136 vs. null, where null is treated as equivalent). Minor naming discrepancies in the 'model' and 'version' fields do not signify a different car version.",2,reviewed, llm approval,33400.0,34650.0,33400.0,34650.0,2,2,2
mhev_diesel,gtw51jc57gg1eg,manual,0,tucson,tucson,47973c90a328daa7c4de47a07c76525c1bc9e13f7549893b074be8570d215144,italy|hyundai|tucson,tucson xtech 1.6 crdi 136cv 48v imt hybrid (diesel) manuale 2wd,1.6 crdi 136cv 48v imt hybrid 48v (diesel) manuale 2wd,d3e7d1126f0a87f214cd5376f6743d80cd999738f9d888f221601bb2c3982c7c,33700.0,hyundai,italy,2022-08-04 00:00:00+00:00,xtech,289,"['1.6 crdi 136cv 48v imt', '1.6 crdi 136cv 48v imt hybrid 48v (diesel) manuale', '1.6 crdi 136cv 48v imt hybrid 48v (diesel) manuale 2wd']",34650.0,33700.0,2022-08-04 00:00:00+00:00,2024-04-19 00:00:00+00:00,15.487893,-4.089169,136.0,,2,1.6,,34,0.04663731478244933,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical. The engines are practically the same, with minor variations in description. The versions also describe the same car, with the second version providing less detail. The horsepower difference is within the acceptable range (136 vs. null, where null is treated as equivalent). Minor naming discrepancies in the 'model' and 'version' fields do not signify a different car version.",34185.78947368421,0.9830895475900324,TRUE,34,0.6152627519574411,17b2afdf56f8f28fbda18a5d3ce916c1859e6735ab56f9b6fac22cc0adac494b_d3e7d1126f0a87f214cd5376f6743d80cd999738f9d888f221601bb2c3982c7c,2,17b2afdf56f8f28fbda18a5d3ce916c1859e6735ab56f9b6fac22cc0adac494b,nuova tucsonxtech1.6 crdi 136cv 48v imt,61.526275195744105,2,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical. The engines are practically the same, with minor variations in description. The versions also describe the same car, with the second version providing less detail. The horsepower difference is within the acceptable range (136 vs. null, where null is treated as equivalent). Minor naming discrepancies in the 'model' and 'version' fields do not signify a different car version.",2,reviewed, llm approval,33400.0,34650.0,33400.0,34650.0,2,2,2
